time	V(1ni)	V(vout)
3.833233036393186e-003	-1.736816e+000	1.869183e+000
3.860437277464614e-003	-1.537438e+000	1.864103e+000
3.872295536393186e-003	-1.436313e+000	1.861893e+000
3.884153795321756e-003	-1.328814e+000	1.859686e+000
3.896012054250328e-003	-1.214941e+000	1.857481e+000
3.907870313178899e-003	-1.094694e+000	1.855279e+000
3.919728572107470e-003	-9.680734e-001	1.853079e+000
3.931586831036041e-003	-8.350786e-001	1.850882e+000
3.943445089964612e-003	-6.957098e-001	1.848688e+000
3.950420536393184e-003	-6.124763e-001	1.847399e+000
3.957395982821755e-003	-5.284741e-001	1.846110e+000
3.964371429250327e-003	-4.437033e-001	1.844822e+000
3.971346875678897e-003	-3.581639e-001	1.843535e+000
3.978322322107469e-003	-2.718559e-001	1.842249e+000
3.985297768536040e-003	-1.847792e-001	1.840964e+000
3.992273214964611e-003	-9.693399e-002	1.839680e+000
3.995760938178897e-003	-5.308512e-002	1.839038e+000
3.999248661393183e-003	-9.263321e-003	1.838397e+000
4.002736384607468e-003	3.453140e-002	1.837755e+000
4.006224107821754e-003	7.829904e-002	1.837114e+000
4.009711831036040e-003	1.220396e-001	1.836473e+000
4.013199554250326e-003	1.657531e-001	1.835833e+000
4.016687277464611e-003	2.094395e-001	1.835192e+000
4.025057813178896e-003	3.144109e-001	1.833656e+000
4.033428348893182e-003	4.178109e-001	1.832121e+000
4.041798884607467e-003	5.196393e-001	1.830588e+000
4.050169420321753e-003	6.198963e-001	1.829056e+000
4.058539956036038e-003	7.185817e-001	1.827525e+000
4.066910491750325e-003	8.156956e-001	1.825995e+000
4.075281027464610e-003	9.112380e-001	1.824467e+000
4.086441741750324e-003	1.035071e+000	1.822431e+000
4.097602456036038e-003	1.152466e+000	1.820397e+000
4.108763170321752e-003	1.263425e+000	1.818366e+000
4.119923884607466e-003	1.367947e+000	1.816337e+000
4.131084598893180e-003	1.466032e+000	1.814310e+000
4.142245313178894e-003	1.557680e+000	1.812285e+000
4.153406027464608e-003	1.642891e+000	1.810263e+000
4.158288839964608e-003	1.677105e+000	1.809379e+000
4.163171652464608e-003	1.709740e+000	1.808496e+000
4.168054464964608e-003	1.740767e+000	1.807613e+000
4.172937277464608e-003	1.770154e+000	1.806731e+000
4.176724791619685e-003	1.791804e+000	1.806048e+000
4.180156386280601e-003	1.810543e+000	1.805430e+000
4.183191066377553e-003	1.826414e+000	1.804886e+000
4.186229748900892e-003	1.841641e+000	1.804347e+000
4.191112561400891e-003	1.864700e+000	1.803489e+000
4.195995373900891e-003	1.886003e+000	1.802639e+000
4.200878186400891e-003	1.905532e+000	1.801796e+000
4.205760998900891e-003	1.923268e+000	1.800962e+000
4.210643811400891e-003	1.939193e+000	1.800138e+000
4.212879678083647e-003	1.945877e+000	1.799769e+000
4.214056279391686e-003	1.949240e+000	1.799632e+000
4.214541537254414e-003	1.950596e+000	1.799774e+000
4.214826632470043e-003	1.951385e+000	1.800195e+000
4.215007866826022e-003	1.951882e+000	1.800791e+000
4.215174214962526e-003	1.952337e+000	1.801592e+000
4.215251985512094e-003	1.952549e+000	1.802041e+000
4.215349488042553e-003	1.952814e+000	1.802659e+000
4.215449920781689e-003	1.953086e+000	1.803326e+000
4.215559740493815e-003	1.953383e+000	1.804078e+000
4.215647038292514e-003	1.953618e+000	1.804687e+000
4.215830700860212e-003	1.954111e+000	1.805985e+000
4.216146762052291e-003	1.954953e+000	1.808229e+000
4.218078662584885e-003	1.959933e+000	1.821344e+000
4.220010563117478e-003	1.964624e+000	1.833777e+000
4.221942463650072e-003	1.969024e+000	1.845527e+000
4.223874364182666e-003	1.973133e+000	1.856594e+000
4.225806264715260e-003	1.976953e+000	1.866979e+000
4.227738165247853e-003	1.980482e+000	1.876681e+000
4.229670065780447e-003	1.983721e+000	1.885701e+000
4.234552878280447e-003	1.990600e+000	1.906693e+000
4.239435690780447e-003	1.995604e+000	1.924415e+000
4.244318503280446e-003	1.998730e+000	1.939174e+000
4.249201315780446e-003	1.999975e+000	1.951211e+000
4.254084128280446e-003	1.999338e+000	1.960715e+000
4.258966940780446e-003	1.996819e+000	1.967836e+000
4.263849753280446e-003	1.992421e+000	1.972704e+000
4.268732565780446e-003	1.986148e+000	1.975619e+000
4.271910279773132e-003	1.981061e+000	1.976508e+000
4.274054603817371e-003	1.977181e+000	1.976622e+000
4.275870196842234e-003	1.973616e+000	1.976475e+000
4.277813563531543e-003	1.969516e+000	1.976175e+000
4.280138255723731e-003	1.964225e+000	1.975737e+000
4.282883543687239e-003	1.957437e+000	1.975190e+000
4.285720595961487e-003	1.949810e+000	1.974618e+000
4.290603408461487e-003	1.935235e+000	1.973628e+000
4.295486220961486e-003	1.918838e+000	1.972635e+000
4.300369033461486e-003	1.900636e+000	1.971640e+000
4.305251845961486e-003	1.880644e+000	1.970643e+000
4.310134658461486e-003	1.858883e+000	1.969647e+000
4.315017470961486e-003	1.835372e+000	1.968656e+000
4.319900283461486e-003	1.810134e+000	1.967679e+000
4.324506435737163e-003	1.784764e+000	1.966769e+000
4.329389248237163e-003	1.756238e+000	1.965808e+000
4.334272060737163e-003	1.726059e+000	1.964848e+000
4.347525408951448e-003	1.634017e+000	1.962245e+000
4.360778757165734e-003	1.532601e+000	1.959645e+000
4.374032105380019e-003	1.421809e+000	1.957049e+000
4.387285453594305e-003	1.301642e+000	1.954456e+000
4.400538801808590e-003	1.172100e+000	1.951866e+000
4.413792150022876e-003	1.033183e+000	1.949280e+000
4.427045498237161e-003	8.848911e-001	1.946697e+000
4.435416033951446e-003	7.886858e-001	1.945068e+000
4.443786569665732e-003	6.909871e-001	1.943440e+000
4.452157105380017e-003	5.917950e-001	1.941813e+000
4.460527641094303e-003	4.911095e-001	1.940188e+000
4.468898176808588e-003	3.889306e-001	1.938564e+000
4.477268712522874e-003	2.852583e-001	1.936941e+000
4.485639248237160e-003	1.800926e-001	1.935320e+000
4.500287685737159e-003	-3.740827e-003	1.932486e+000
4.505170498237159e-003	-6.523219e-002	1.931543e+000
4.510053310737159e-003	-1.265185e-001	1.930599e+000
4.514936123237159e-003	-1.875998e-001	1.929656e+000
4.519818935737159e-003	-2.484761e-001	1.928714e+000
4.524701748237159e-003	-3.091474e-001	1.927772e+000
4.529584560737159e-003	-3.696136e-001	1.926831e+000
4.534467373237159e-003	-4.298748e-001	1.925890e+000
4.544930542880015e-003	-5.585590e-001	1.923875e+000
4.555393712522873e-003	-6.835276e-001	1.921863e+000
4.565856882165729e-003	-8.047806e-001	1.919852e+000
4.576320051808586e-003	-9.223182e-001	1.917843e+000
4.586783221451443e-003	-1.036140e+000	1.915837e+000
4.597246391094300e-003	-1.146247e+000	1.913833e+000
4.607709560737157e-003	-1.252637e+000	1.911831e+000
4.624450632165728e-003	-1.412540e+000	1.908632e+000
4.641191703594299e-003	-1.553550e+000	1.905438e+000
4.657932775022871e-003	-1.675665e+000	1.902250e+000
4.674673846451441e-003	-1.778888e+000	1.899066e+000
4.691414917880012e-003	-1.863217e+000	1.895889e+000
4.708155989308583e-003	-1.928652e+000	1.892716e+000
4.724897060737155e-003	-1.975194e+000	1.889549e+000
4.745125855380011e-003	-1.996758e+000	1.885729e+000
4.765354650022868e-003	-1.987917e+000	1.881917e+000
4.785583444665725e-003	-1.948670e+000	1.878113e+000
4.805812239308581e-003	-1.879016e+000	1.874316e+000
4.826041033951438e-003	-1.778956e+000	1.870527e+000
4.846269828594295e-003	-1.648490e+000	1.866745e+000
4.866498623237152e-003	-1.487618e+000	1.862971e+000
4.878356882165723e-003	-1.382296e+000	1.860763e+000
4.890215141094294e-003	-1.270949e+000	1.858557e+000
4.902073400022865e-003	-1.153574e+000	1.856353e+000
4.913931658951436e-003	-1.030173e+000	1.854152e+000
4.925789917880007e-003	-9.007453e-001	1.851954e+000
4.937648176808578e-003	-7.652911e-001	1.849759e+000
4.949506435737150e-003	-6.238104e-001	1.847566e+000
4.955784337522864e-003	-5.480891e-001	1.846406e+000
4.962062239308578e-003	-4.718145e-001	1.845246e+000
4.968340141094292e-003	-3.949863e-001	1.844088e+000
4.974618042880006e-003	-3.176047e-001	1.842930e+000
4.980895944665721e-003	-2.396696e-001	1.841773e+000
4.987173846451434e-003	-1.611810e-001	1.840617e+000
4.993451748237149e-003	-8.213899e-002	1.839461e+000
4.998334560737149e-003	-2.080249e-002	1.838563e+000
4.999990000000000e-003	-2.449294e-015	1.838258e+000
